well_ID,Reaction_ID,analyte_smiles,analyte_class,data_entry,data_type,data_units,data_description
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,146.14,ES+,Da/Q,Positive m/z
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,144.06,ES-,Da/Q,Negative m/z
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,20.05,Percentage Area,%,LCMS UV Peak percentage area
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,445105.375,Area Absolute,AU,LCMS UV Peak absolute area
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
B9,SAW2140-6-B9-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
B9,SAW2140-6-B9-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
B9,SAW2140-6-B9-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4869,Retention Time,min,Time at which compound elutes
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.26,ES+,Da/Q,Positive m/z
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,6.88,Percentage Area,%,LCMS UV Peak percentage area
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,152646.6719,Area Absolute,AU,LCMS UV Peak absolute area
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
B9,SAW2140-6-B9-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
B10,SAW2140-6-B10-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
B10,SAW2140-6-B10-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
B10,SAW2140-6-B10-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1820817-64-8,Analyte ID,N/A,ID of analyte in well.
B10,SAW2140-6-B10-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,APhos Pd G3,Analyte Name,N/A,Name of analyte in well.
B10,SAW2140-6-B10-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
B10,SAW2140-6-B10-A1,Impurity1,impurity,0.4136,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity1,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity1,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity1,impurity,4.77,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity1,impurity,114409.5234,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Impurity10,impurity,1.1253,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity10,impurity,6.15,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity10,impurity,147442.0938,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Impurity13,impurity,1.409,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity13,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity13,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity13,impurity,13.72,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity13,impurity,328775.2813,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Impurity3,impurity,0.5757,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity3,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity3,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity3,impurity,2.58,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity3,impurity,61733.1641,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Impurity5,impurity,0.7865,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity5,impurity,21.79,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity5,impurity,522023.3438,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Impurity8,impurity,1.0111,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity8,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity8,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity8,impurity,1.3,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity8,impurity,31152.8926,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Impurity9,impurity,1.0611,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Impurity9,impurity,28.77,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Impurity9,impurity,689392.1875,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,O=C([O-])[O-].[Cs+].[Cs+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,O=C([O-])[O-].[Cs+].[Cs+],base,534-17-8,Analyte ID,N/A,ID of analyte in well.
B10,SAW2140-6-B10-A1,O=C([O-])[O-].[Cs+].[Cs+],base,Cesium Carbonate,Analyte Name,N/A,Name of analyte in well.
B10,SAW2140-6-B10-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.734,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.24,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,-,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,12.83,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,307416.3438,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
B10,SAW2140-6-B10-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
B10,SAW2140-6-B10-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
B10,SAW2140-6-B10-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4869,Retention Time,min,Time at which compound elutes
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.27,ES+,Da/Q,Positive m/z
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,6.68,Percentage Area,%,LCMS UV Peak percentage area
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,159951.2031,Area Absolute,AU,LCMS UV Peak absolute area
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
B10,SAW2140-6-B10-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
B11,SAW2140-6-B11-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1445086-12-3,Analyte ID,N/A,ID of analyte in well.
B11,SAW2140-6-B11-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,PCy3 Pd G3,Analyte Name,N/A,Name of analyte in well.
B11,SAW2140-6-B11-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
B11,SAW2140-6-B11-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
B11,SAW2140-6-B11-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
B11,SAW2140-6-B11-A1,Impurity1,impurity,0.4132,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Impurity1,impurity,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Impurity1,impurity,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Impurity1,impurity,3.62,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Impurity1,impurity,67820.2109,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Impurity10,impurity,1.1253,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Impurity10,impurity,9.7,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Impurity10,impurity,181542.8906,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Impurity2,impurity,0.5186,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Impurity2,impurity,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Impurity2,impurity,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Impurity2,impurity,4.41,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Impurity2,impurity,82596.7109,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Impurity3,impurity,0.5753,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Impurity3,impurity,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Impurity3,impurity,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Impurity3,impurity,2.52,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Impurity3,impurity,47117.125,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Impurity5,impurity,0.7849,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Impurity5,impurity,58.98,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Impurity5,impurity,1104351.0,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Impurity9,impurity,1.0619,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Impurity9,impurity,9.11,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Impurity9,impurity,170609.4375,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,O=C([O-])[O-].[Cs+].[Cs+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,O=C([O-])[O-].[Cs+].[Cs+],base,534-17-8,Analyte ID,N/A,ID of analyte in well.
B11,SAW2140-6-B11-A1,O=C([O-])[O-].[Cs+].[Cs+],base,Cesium Carbonate,Analyte Name,N/A,Name of analyte in well.
B11,SAW2140-6-B11-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.7328,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.24,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,225.23,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,3.82,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,71502.0938,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
B11,SAW2140-6-B11-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
B11,SAW2140-6-B11-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
B11,SAW2140-6-B11-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4869,Retention Time,min,Time at which compound elutes
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.27,ES+,Da/Q,Positive m/z
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,7.84,Percentage Area,%,LCMS UV Peak percentage area
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,146780.4063,Area Absolute,AU,LCMS UV Peak absolute area
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
B11,SAW2140-6-B11-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
B12,SAW2140-6-B12-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
B12,SAW2140-6-B12-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
B12,SAW2140-6-B12-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
B12,SAW2140-6-B12-A1,Impurity1,impurity,0.4136,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity1,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity1,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity1,impurity,6.75,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity1,impurity,134965.125,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Impurity10,impurity,1.1261,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity10,impurity,8.08,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity10,impurity,161485.3281,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Impurity11,impurity,1.154,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity11,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity11,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity11,impurity,8.25,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity11,impurity,164750.4688,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Impurity12,impurity,1.2903,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity12,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity12,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity12,impurity,4.48,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity12,impurity,89434.5078,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Impurity13,impurity,1.4094,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity13,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity13,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity13,impurity,8.52,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity13,impurity,170277.25,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Impurity5,impurity,0.7861,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity5,impurity,34.96,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity5,impurity,698627.25,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Impurity9,impurity,1.0619,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Impurity9,impurity,8.8,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Impurity9,impurity,175757.4531,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,O=C([O-])[O-].[Cs+].[Cs+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,O=C([O-])[O-].[Cs+].[Cs+],base,534-17-8,Analyte ID,N/A,ID of analyte in well.
B12,SAW2140-6-B12-A1,O=C([O-])[O-].[Cs+].[Cs+],base,Cesium Carbonate,Analyte Name,N/A,Name of analyte in well.
B12,SAW2140-6-B12-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.734,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.24,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,225.53,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,5.77,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,115359.6406,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
B12,SAW2140-6-B12-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
